e2	[-3.2880706787109375, -3.5048916339874268, -3.4218029975891113, -2.8828318119049072, -2.5993988513946533, -2.431244373321533, -1.9419758319854736, -1.2367380857467651, -0.9027466177940369, -1.2236912250518799, -1.8194853067398071, -2.144634962081909, -2.1655783653259277, -1.9055789709091187, -1.547123908996582, -1.196137547492981, -0.9762238264083862, -0.9430049061775208, -1.0228334665298462, -1.167810320854187, -1.3669527769088745, -1.5288419723510742, -1.595794439315796, -1.7110737562179565, -1.7981988191604614, -1.9505583047866821, -2.1255812644958496, -2.3035190105438232, -2.4589693546295166, -2.5777695178985596, -2.6705591678619385, -2.749871015548706, -2.81776762008667, -2.8838603496551514, -2.8944225311279297, -3.084721326828003, -3.1799156665802, -3.2496144771575928, -3.291846513748169, -3.3583695888519287, -3.4098691940307617, -3.4672985076904297, -3.555453300476074, -3.6472103595733643, -3.6091837882995605, -3.802231788635254, -3.8583695888519287, -3.9293594360351562, -3.8139896392822266, -3.9879825115203857, -4.053478240966797, -3.945664882659912, -4.209355354309082, -4.050817966461182, -4.231499671936035, -4.05999755859375, -4.146696090698242, -3.9721033573150635, -4.0661797523498535, -3.9957082271575928, -3.8964827060699463, -3.8361377716064453, -3.7587974071502686, -3.7175943851470947, -3.700429677963257, -3.6529619693756104, -3.558110475540161, -3.4720163345336914, -3.4245495796203613, -3.380858898162842, -3.317080020904541, -3.2072954177856445, -3.2327027320861816, -3.2096996307373047, -3.0878117084503174, -3.094679832458496, -2.9743363857269287, -2.9629194736480713, -2.8844637870788574, -2.797252893447876, -2.774935245513916, -2.757596254348755, -2.784205675125122, -2.831843614578247, -2.8823153972625732, -2.9438631534576416, -2.993389844894409, -3.0606889724731445, -3.1218037605285645, -3.158622980117798, -3.24575138092041, -3.3154520988464355, -3.3898701667785645, -3.480860710144043, -3.5723586082458496, -3.667296886444092, -3.7594847679138184, -3.8417181968688965, -3.9209444522857666, -3.989098072052002, -4.0502119064331055, -4.15871524810791, -4.272018909454346, -4.400518894195557, -4.555886745452881, -4.709875106811523, -4.860516548156738, -5.000344753265381, -5.173903942108154, -5.31648063659668, -5.439399242401123, -5.529010772705078, -5.647641181945801, -5.794412612915039, -5.921970367431641, -6.061283111572266, -6.1665191650390625, -6.243515491485596, -6.309093475341797, -6.338623523712158, -6.322146892547607, -6.273218154907227, -6.236480236053467, -6.295623302459717, -6.584546089172363, -7.304550647735596, -8.695115089416504, -10.960686683654785]
I1	[-3.033262252807617, -3.1707193851470947, -3.4664194583892822, -3.1612863540649414, -2.6866793632507324, -2.4311349391937256, -2.4525866508483887, -2.378096103668213, -1.9296917915344238, -1.366722822189331, -1.0303514003753662, -1.1271357536315918, -1.516479730606079, -1.788118839263916, -1.9399378299713135, -1.9522676467895508, -1.8358205556869507, -1.6457122564315796, -1.450262188911438, -1.3060353994369507, -1.2799110412597656, -1.3850674629211426, -1.5244704484939575, -1.7668159008026123, -1.9865373373031616, -2.1682851314544678, -2.3172128200531006, -2.440244436264038, -2.521181344985962, -2.592188596725464, -2.6550533771514893, -2.7334940433502197, -2.8348548412323, -2.9335834980010986, -2.953752279281616, -3.102018117904663, -3.1435508728027344, -3.1911182403564453, -3.2430355548858643, -3.313756227493286, -3.3840460777282715, -3.4457383155822754, -3.5307490825653076, -3.6048381328582764, -3.567870855331421, -3.7599239349365234, -3.8114092350006104, -3.854466676712036, -3.7268941402435303, -3.932328939437866, -3.9918529987335205, -3.8700363636016846, -4.1182146072387695, -3.9682302474975586, -4.121546268463135, -3.959427833557129, -4.067626476287842, -3.867304801940918, -3.920295238494873, -3.859464645385742, -3.736462354660034, -3.687166213989258, -3.633951425552368, -3.5705502033233643, -3.515021324157715, -3.4658336639404297, -3.423018455505371, -3.385885238647461, -3.341622829437256, -3.3072316646575928, -3.297459125518799, -3.238762140274048, -3.260000467300415, -3.2408287525177, -3.1616714000701904, -3.22265362739563, -3.1288983821868896, -3.1258227825164795, -3.0771262645721436, -3.036090850830078, -3.0735232830047607, -3.107351541519165, -3.170409917831421, -3.246774911880493, -3.3222692012786865, -3.378913640975952, -3.3936166763305664, -3.4515786170959473, -3.4874565601348877, -3.498666286468506, -3.5714099407196045, -3.6147563457489014, -3.6629621982574463, -3.7360658645629883, -3.7879321575164795, -3.837043523788452, -3.8896355628967285, -3.932141065597534, -3.9825103282928467, -4.024954319000244, -4.058392524719238, -4.089440822601318, -4.131666660308838, -4.2093634605407715, -4.324732303619385, -4.46969747543335, -4.627564907073975, -4.773083209991455, -4.935674667358398, -5.062729835510254, -5.206716537475586, -5.331600666046143, -5.494071006774902, -5.650143146514893, -5.773185729980469, -5.8694562911987305, -5.942550182342529, -5.994977951049805, -6.045650959014893, -6.083436012268066, -6.089299201965332, -6.048849105834961, -6.017261028289795, -6.085539817810059, -6.400853633880615, -7.147058486938477, -8.572027206420898, -10.929397583007812]
k_w	[-3.992777109146118, -4.116400241851807, -4.173532485961914, -3.9449210166931152, -3.748169183731079, -3.6142001152038574, -3.5313940048217773, -3.42744517326355, -3.305875062942505, -3.2518043518066406, -3.2838363647460938, -3.3825268745422363, -3.4969961643218994, -3.4982547760009766, -3.4363231658935547, -3.3691582679748535, -3.3041586875915527, -3.26153826713562, -3.2469701766967773, -3.245683431625366, -3.2619073390960693, -3.294670820236206, -3.28647518157959, -3.3770201206207275, -3.4515304565429688, -3.482862949371338, -3.514625072479248, -3.5353753566741943, -3.5417346954345703, -3.559516191482544, -3.591339588165283, -3.612941265106201, -3.6365437507629395, -3.672947406768799, -3.6279406547546387, -3.734758138656616, -3.7649617195129395, -3.7928144931793213, -3.8410961627960205, -3.8978312015533447, -3.9689414501190186, -4.023011207580566, -4.103303909301758, -4.183868408203125, -4.146111011505127, -4.374054908752441, -4.46229887008667, -4.550307750701904, -4.498747825622559, -4.7650251388549805, -4.861782550811768, -4.80427885055542, -5.105909824371338, -5.031642436981201, -5.264867305755615, -5.213400840759277, -5.457643985748291, -5.379438877105713, -5.575979232788086, -5.6263108253479, -5.663347244262695, -5.751988887786865, -5.857346057891846, -5.899232387542725, -5.988862037658691, -6.046757221221924, -6.133784294128418, -6.169498920440674, -6.230929374694824, -6.280970096588135, -6.305935859680176, -6.305318832397461, -6.351783752441406, -6.357011795043945, -6.293936252593994, -6.346027851104736, -6.256333351135254, -6.30740213394165, -6.29451847076416, -6.272730350494385, -6.320596218109131, -6.325978755950928, -6.340202331542969, -6.365058898925781, -6.380959987640381, -6.391984462738037, -6.393301963806152, -6.437058448791504, -6.458146095275879, -6.432432651519775, -6.45161247253418, -6.440427303314209, -6.406855583190918, -6.400334358215332, -6.370965480804443, -6.347524166107178, -6.320504188537598, -6.278359889984131, -6.259088039398193, -6.239144325256348, -6.214749336242676, -6.221663951873779, -6.257956027984619, -6.315875053405762, -6.421697616577148, -6.5389533042907715, -6.660252571105957, -6.796604633331299, -6.964076995849609, -7.112565994262695, -7.265199661254883, -7.4051103591918945, -7.526157379150391, -7.618382930755615, -7.685429096221924, -7.72990083694458, -7.752607345581055, -7.756636142730713, -7.7328009605407715, -7.709208011627197, -7.702545642852783, -7.683120250701904, -7.654303073883057, -7.705875873565674, -7.998970031738281, -8.72684383392334, -10.08626937866211, -11.455329895019531]
u:3	[-3.8464248180389404, -4.102630138397217, -3.932643175125122, -3.278139114379883, -2.852125644683838, -2.664911985397339, -2.434803009033203, -1.8732863664627075, -1.2923214435577393, -1.2265539169311523, -1.6170990467071533, -2.0888960361480713, -2.294830322265625, -2.139180898666382, -1.8576468229293823, -1.5866104364395142, -1.3854050636291504, -1.284201979637146, -1.308852195739746, -1.4674510955810547, -1.725732445716858, -2.011296510696411, -2.1748082637786865, -2.391368865966797, -2.5576748847961426, -2.6971704959869385, -2.8165860176086426, -2.8848369121551514, -2.9105687141418457, -2.9288039207458496, -2.951298475265503, -2.9669129848480225, -2.974714994430542, -2.971004009246826, -2.8728744983673096, -2.9077746868133545, -2.876621961593628, -2.870335102081299, -2.862091302871704, -2.855393886566162, -2.860279083251953, -2.891402244567871, -2.947617530822754, -2.9979052543640137, -2.909170150756836, -3.082296133041382, -3.1482882499694824, -3.231027364730835, -3.1647515296936035, -3.4520974159240723, -3.594956159591675, -3.5559351444244385, -3.918905258178711, -3.8993947505950928, -4.184868335723877, -4.191591739654541, -4.473956108093262, -4.451272487640381, -4.687376022338867, -4.779758930206299, -4.83708381652832, -4.970781326293945, -5.082013130187988, -5.1446404457092285, -5.230487823486328, -5.295620918273926, -5.382231712341309, -5.440040111541748, -5.487111568450928, -5.5244293212890625, -5.529446601867676, -5.502568244934082, -5.5305562019348145, -5.494030952453613, -5.401998519897461, -5.410433292388916, -5.250854015350342, -5.257107257843018, -5.191305637359619, -5.131159782409668, -5.142480850219727, -5.144573211669922, -5.169802665710449, -5.192737102508545, -5.155512809753418, -5.118779182434082, -5.047712326049805, -5.022970199584961, -5.006950378417969, -4.98205041885376, -5.015035629272461, -5.034167289733887, -5.070205211639404, -5.143877029418945, -5.208470821380615, -5.259072780609131, -5.293717384338379, -5.276528835296631, -5.291271686553955, -5.309739589691162, -5.365062713623047, -5.471603870391846, -5.618997573852539, -5.793882846832275, -5.954317092895508, -6.1231279373168945, -6.2557454109191895, -6.38264274597168, -6.539979457855225, -6.704793930053711, -6.866496562957764, -6.990547180175781, -7.098993301391602, -7.1789960861206055, -7.244134902954102, -7.2967424392700195, -7.303668975830078, -7.291682243347168, -7.2637457847595215, -7.213511943817139, -7.150197505950928, -7.087499141693115, -7.0491461753845215, -7.106365203857422, -7.3846516609191895, -8.070816993713379, -9.441558837890625, -11.312559127807617]
s	[-3.753793478012085, -3.9983115196228027, -4.162644386291504, -4.035521507263184, -3.936587333679199, -3.914987802505493, -3.958340644836426, -3.995408296585083, -4.011633396148682, -4.046324253082275, -4.1078104972839355, -4.190522193908691, -4.2822394371032715, -4.292582988739014, -4.282665729522705, -4.245157718658447, -4.218182563781738, -4.21950626373291, -4.225597858428955, -4.224775791168213, -4.242961883544922, -4.27773380279541, -4.270240783691406, -4.3546977043151855, -4.423671245574951, -4.459605693817139, -4.494046211242676, -4.530356407165527, -4.544014930725098, -4.5644145011901855, -4.585815906524658, -4.59158992767334, -4.605468273162842, -4.609112739562988, -4.543141841888428, -4.614330291748047, -4.63139009475708, -4.639060020446777, -4.646549224853516, -4.661380767822266, -4.681240558624268, -4.695985317230225, -4.725761890411377, -4.752044677734375, -4.650995254516602, -4.795114994049072, -4.829572677612305, -4.855562686920166, -4.721806049346924, -4.890523433685303, -4.913559436798096, -4.752270221710205, -4.962893009185791, -4.798650741577148, -4.926142692565918, -4.788092136383057, -4.925983428955078, -4.7603678703308105, -4.837284564971924, -4.8086771965026855, -4.7224202156066895, -4.714446544647217, -4.700874328613281, -4.660617351531982, -4.632939338684082, -4.602114200592041, -4.58851957321167, -4.575079441070557, -4.568151473999023, -4.57241153717041, -4.581505298614502, -4.54134464263916, -4.60383939743042, -4.624576091766357, -4.574527740478516, -4.653488636016846, -4.581228733062744, -4.624298572540283, -4.592459201812744, -4.531198978424072, -4.5200276374816895, -4.473640441894531, -4.428238391876221, -4.38463020324707, -4.349461555480957, -4.312696933746338, -4.253481388092041, -4.227488040924072, -4.1830573081970215, -4.099390983581543, -4.062513828277588, -4.0012640953063965, -3.9337916374206543, -3.8932225704193115, -3.8394393920898438, -3.781942129135132, -3.721102476119995, -3.6607537269592285, -3.627828598022461, -3.6020119190216064, -3.5633256435394287, -3.5393788814544678, -3.5222647190093994, -3.5026557445526123, -3.4874813556671143, -3.483644485473633, -3.497898817062378, -3.5200130939483643, -3.5637035369873047, -3.5845324993133545, -3.6195144653320312, -3.646286725997925, -3.674823760986328, -3.7084414958953857, -3.7288503646850586, -3.7565417289733887, -3.7704174518585205, -3.7795941829681396, -3.786996603012085, -3.7788782119750977, -3.7859416007995605, -3.784008502960205, -3.787440538406372, -3.8692715167999268, -4.181142330169678, -4.928305625915527, -6.3471503257751465, -9.066554069519043]
i:2	[-3.714665412902832, -3.9051923751831055, -3.746918201446533, -3.1574506759643555, -2.7604033946990967, -2.4408676624298096, -1.9812633991241455, -1.3918861150741577, -1.0898196697235107, -1.311773419380188, -1.7837412357330322, -2.1084697246551514, -2.144380569458008, -1.9103566408157349, -1.6528187990188599, -1.4914432764053345, -1.510506510734558, -1.6838300228118896, -1.9567123651504517, -2.2561533451080322, -2.5361757278442383, -2.781588077545166, -2.9531121253967285, -3.188141107559204, -3.3674612045288086, -3.507136106491089, -3.64723539352417, -3.7697603702545166, -3.8693418502807617, -3.948632001876831, -4.010362148284912, -4.067631721496582, -4.132669448852539, -4.191859245300293, -4.176418781280518, -4.306823253631592, -4.378082275390625, -4.44360876083374, -4.4851531982421875, -4.540068626403809, -4.60153865814209, -4.646149158477783, -4.695160388946533, -4.758244037628174, -4.673917293548584, -4.867753028869629, -4.935112476348877, -4.97846794128418, -4.861700057983398, -5.059040546417236, -5.102067947387695, -4.999235153198242, -5.242929935455322, -5.099350452423096, -5.265859603881836, -5.1224799156188965, -5.28170919418335, -5.118510723114014, -5.2312469482421875, -5.181879997253418, -5.12351655960083, -5.097788333892822, -5.071195602416992, -5.013981342315674, -4.982477188110352, -4.9043989181518555, -4.847833156585693, -4.747949600219727, -4.669286251068115, -4.586665153503418, -4.472350120544434, -4.331335544586182, -4.284329414367676, -4.208083152770996, -4.054434299468994, -4.058892726898193, -3.9279210567474365, -3.896192789077759, -3.811863660812378, -3.7096569538116455, -3.655331611633301, -3.5498931407928467, -3.4702587127685547, -3.417585611343384, -3.3730883598327637, -3.3554091453552246, -3.3615851402282715, -3.4289486408233643, -3.4745678901672363, -3.492032527923584, -3.551276206970215, -3.5770421028137207, -3.630098342895508, -3.6934189796447754, -3.78075909614563, -3.8974924087524414, -4.005253314971924, -4.108118534088135, -4.209733963012695, -4.303774833679199, -4.376595973968506, -4.464443683624268, -4.557744026184082, -4.675774574279785, -4.828827381134033, -4.992829322814941, -5.162290573120117, -5.329800128936768, -5.498651027679443, -5.63712739944458, -5.781468391418457, -5.904373645782471, -6.029306888580322, -6.147185325622559, -6.265146732330322, -6.391059398651123, -6.487516403198242, -6.544415473937988, -6.564293384552002, -6.521955966949463, -6.43499231338501, -6.309672832489014, -6.219083309173584, -6.256800651550293, -6.5416951179504395, -7.254820346832275, -8.647527694702148, -10.978985786437988]
O:1	[-3.5416202545166016, -3.9382240772247314, -4.268405914306641, -3.788266658782959, -3.1857640743255615, -2.88297438621521, -2.9080801010131836, -2.8323886394500732, -2.3906092643737793, -1.8101344108581543, -1.4988735914230347, -1.6927496194839478, -2.236281633377075, -2.62065052986145, -2.8422932624816895, -2.849865436553955, -2.7079265117645264, -2.475087881088257, -2.2146854400634766, -2.0201804637908936, -1.89995539188385, -1.8575202226638794, -1.7987158298492432, -1.85700261592865, -1.8771636486053467, -1.848920226097107, -1.803334355354309, -1.7761701345443726, -1.7386951446533203, -1.7265750169754028, -1.7431092262268066, -1.7727456092834473, -1.8358111381530762, -1.8723652362823486, -1.7987620830535889, -1.858829140663147, -1.8335143327713013, -1.8231078386306763, -1.8300689458847046, -1.8424992561340332, -1.8660591840744019, -1.9048207998275757, -1.9847304821014404, -2.071148633956909, -2.0426621437072754, -2.2772741317749023, -2.382319927215576, -2.5110812187194824, -2.477388620376587, -2.783308506011963, -2.9162628650665283, -2.8993427753448486, -3.3103370666503906, -3.2578134536743164, -3.552680492401123, -3.583488941192627, -3.8836262226104736, -3.860041379928589, -4.064603805541992, -4.1333394050598145, -4.1652750968933105, -4.299029350280762, -4.410721778869629, -4.469657897949219, -4.551403045654297, -4.645368576049805, -4.753291606903076, -4.827884674072266, -4.890510559082031, -4.951533317565918, -5.006085395812988, -4.9958367347717285, -5.079259872436523, -5.089752674102783, -5.006872653961182, -5.060225486755371, -4.937017917633057, -4.953582286834717, -4.876847743988037, -4.771883964538574, -4.755681037902832, -4.70090389251709, -4.645681858062744, -4.618879318237305, -4.582458972930908, -4.536599636077881, -4.449928283691406, -4.378079414367676, -4.318758010864258, -4.198710918426514, -4.139862537384033, -4.067505836486816, -4.0175628662109375, -4.0343241691589355, -4.064614772796631, -4.121418476104736, -4.183447360992432, -4.227924346923828, -4.300092697143555, -4.436149597167969, -4.58717155456543, -4.816260814666748, -5.032276630401611, -5.224703788757324, -5.415053844451904, -5.5336503982543945, -5.64644193649292, -5.715429782867432, -5.806758880615234, -5.872323036193848, -5.949347972869873, -6.034939765930176, -6.137253761291504, -6.285550594329834, -6.440993785858154, -6.602706432342529, -6.7187347412109375, -6.80897855758667, -6.877227783203125, -6.914054870605469, -6.93057918548584, -6.925628662109375, -6.92779016494751, -7.032369136810303, -7.380727291107178, -8.133746147155762, -9.5534086227417, -11.335711479187012]
o4	[-3.4780633449554443, -3.737180471420288, -3.596829652786255, -3.0639636516571045, -2.7540102005004883, -2.4496026039123535, -1.9018501043319702, -1.3172695636749268, -1.2259031534194946, -1.7042293548583984, -2.2803516387939453, -2.4856393337249756, -2.409513235092163, -2.1161255836486816, -1.8063429594039917, -1.6081057786941528, -1.5194706916809082, -1.5579743385314941, -1.6185892820358276, -1.6635240316390991, -1.6126867532730103, -1.5558592081069946, -1.4896914958953857, -1.5452868938446045, -1.618414282798767, -1.6471370458602905, -1.7127755880355835, -1.7650214433670044, -1.802642822265625, -1.821321725845337, -1.8426432609558105, -1.8755069971084595, -1.9062553644180298, -1.908457636833191, -1.8321588039398193, -1.9514540433883667, -1.9898674488067627, -2.0487234592437744, -2.1498684883117676, -2.247842788696289, -2.3808796405792236, -2.528811454772949, -2.649162769317627, -2.75823712348938, -2.7595605850219727, -3.0504839420318604, -3.2322452068328857, -3.4022915363311768, -3.3814103603363037, -3.6696043014526367, -3.827929735183716, -3.8073983192443848, -4.175151824951172, -4.156387805938721, -4.428193092346191, -4.37841796875, -4.618764400482178, -4.584844589233398, -4.7999138832092285, -4.869960308074951, -4.879908084869385, -4.939116477966309, -5.03339147567749, -5.118501663208008, -5.206516265869141, -5.277885437011719, -5.3530426025390625, -5.395685195922852, -5.472421646118164, -5.519557476043701, -5.53444766998291, -5.521937847137451, -5.559559345245361, -5.556571006774902, -5.483087062835693, -5.530218601226807, -5.3905720710754395, -5.374623775482178, -5.315246105194092, -5.2400898933410645, -5.204580307006836, -5.159823417663574, -5.156033039093018, -5.113658428192139, -5.080709457397461, -5.038944721221924, -4.954798698425293, -4.910660266876221, -4.892685890197754, -4.815590858459473, -4.836916446685791, -4.837798595428467, -4.8608808517456055, -4.939652442932129, -4.98960542678833, -5.029162883758545, -5.049869060516357, -5.058239459991455, -5.129248142242432, -5.235766887664795, -5.376121520996094, -5.554619312286377, -5.735857009887695, -5.900965213775635, -6.077705383300781, -6.208019256591797, -6.30783748626709, -6.390835285186768, -6.500264644622803, -6.567843437194824, -6.6570916175842285, -6.7610554695129395, -6.85101318359375, -6.946167469024658, -7.039913654327393, -7.10924768447876, -7.148107051849365, -7.200707912445068, -7.219033718109131, -7.2211480140686035, -7.220087051391602, -7.218154430389404, -7.206080436706543, -7.290661811828613, -7.6299543380737305, -8.407845497131348, -9.825284957885742, -11.38572883605957]
eo3	[-3.1919898986816406, -3.4953110218048096, -3.7378382682800293, -3.2022101879119873, -2.7495357990264893, -2.5872995853424072, -2.40852952003479, -1.9720559120178223, -1.3931714296340942, -1.1201916933059692, -1.317166805267334, -1.787411093711853, -2.2385740280151367, -2.3265786170959473, -2.1396067142486572, -1.8231064081192017, -1.5046507120132446, -1.2696915864944458, -1.1710231304168701, -1.1621639728546143, -1.1942781209945679, -1.2796244621276855, -1.3187148571014404, -1.4879664182662964, -1.6580661535263062, -1.7739360332489014, -1.8436683416366577, -1.900405764579773, -1.9978588819503784, -2.1201534271240234, -2.218162775039673, -2.3009250164031982, -2.3773691654205322, -2.4514589309692383, -2.458285093307495, -2.603616952896118, -2.656771183013916, -2.690290689468384, -2.7332968711853027, -2.767739772796631, -2.8252837657928467, -2.8765268325805664, -2.939718008041382, -2.9773337841033936, -2.878887176513672, -3.0180883407592773, -3.027979612350464, -3.0621273517608643, -2.9043936729431152, -3.0714271068573, -3.0808799266815186, -2.875049591064453, -3.0779623985290527, -2.8649327754974365, -2.9935028553009033, -2.8465521335601807, -3.0097837448120117, -2.8710575103759766, -2.9514589309692383, -2.9630846977233887, -2.957362413406372, -3.0502052307128906, -3.120708465576172, -3.1841673851013184, -3.2803256511688232, -3.366446018218994, -3.466484785079956, -3.5948047637939453, -3.702622890472412, -3.788407802581787, -3.8848249912261963, -3.9186391830444336, -3.9997079372406006, -4.028902530670166, -3.9561095237731934, -4.010927200317383, -3.88578724861145, -3.8680641651153564, -3.8011767864227295, -3.712848424911499, -3.70501971244812, -3.6867077350616455, -3.701662063598633, -3.7048723697662354, -3.699410915374756, -3.70501708984375, -3.6820220947265625, -3.6779983043670654, -3.6945717334747314, -3.6720941066741943, -3.6977498531341553, -3.7028777599334717, -3.7333335876464844, -3.790766954421997, -3.8533811569213867, -3.920116424560547, -3.972386598587036, -4.007532596588135, -4.052266597747803, -4.107789516448975, -4.178295612335205, -4.300955295562744, -4.452348709106445, -4.618603229522705, -4.787601947784424, -4.930455207824707, -5.049905776977539, -5.146077632904053, -5.286192417144775, -5.4200439453125, -5.581840515136719, -5.732699871063232, -5.9263916015625, -6.129354476928711, -6.306126594543457, -6.44905424118042, -6.5363898277282715, -6.582510471343994, -6.613395690917969, -6.598999977111816, -6.564337730407715, -6.508530616760254, -6.486562252044678, -6.5635576248168945, -6.885051727294922, -7.635992527008057, -9.053384780883789, -11.166489601135254]
u:6	[-3.861765146255493, -4.094654560089111, -3.791510820388794, -3.1622314453125, -2.8341574668884277, -2.6358954906463623, -2.1829543113708496, -1.5129005908966064, -1.2052127122879028, -1.5941174030303955, -2.267179250717163, -2.578005313873291, -2.506216526031494, -2.141576051712036, -1.7473936080932617, -1.4102956056594849, -1.263301968574524, -1.3709220886230469, -1.6270722150802612, -1.9222580194473267, -2.1749331951141357, -2.352072238922119, -2.4387035369873047, -2.5695183277130127, -2.6529388427734375, -2.7400388717651367, -2.885293483734131, -3.0280063152313232, -3.0820200443267822, -3.0715887546539307, -3.045989513397217, -3.0289454460144043, -3.0437867641448975, -3.029881000518799, -2.9418468475341797, -2.9989962577819824, -3.0218584537506104, -3.0439178943634033, -3.060361862182617, -3.064638614654541, -3.0996642112731934, -3.1524722576141357, -3.2178449630737305, -3.275400161743164, -3.2270686626434326, -3.4340226650238037, -3.5465893745422363, -3.644181966781616, -3.6173133850097656, -3.9133009910583496, -4.042109489440918, -3.9990622997283936, -4.343649387359619, -4.339309215545654, -4.624931812286377, -4.583621025085449, -4.848395347595215, -4.816775798797607, -5.029012680053711, -5.125269889831543, -5.172329425811768, -5.258621692657471, -5.330745697021484, -5.387771129608154, -5.483694076538086, -5.555283069610596, -5.619247913360596, -5.640839576721191, -5.690242290496826, -5.7332940101623535, -5.745451927185059, -5.722396373748779, -5.749329566955566, -5.7200541496276855, -5.647260665893555, -5.670390605926514, -5.527674674987793, -5.522525787353516, -5.459625720977783, -5.393252372741699, -5.40654993057251, -5.385962009429932, -5.408216953277588, -5.393779277801514, -5.399335861206055, -5.38930606842041, -5.310561656951904, -5.291842460632324, -5.282953262329102, -5.227736473083496, -5.262163162231445, -5.269716739654541, -5.306682586669922, -5.375334739685059, -5.413504600524902, -5.453940391540527, -5.478209972381592, -5.487832069396973, -5.490241527557373, -5.524730682373047, -5.591306209564209, -5.706082820892334, -5.842450141906738, -6.0135040283203125, -6.189102649688721, -6.349597454071045, -6.480813503265381, -6.609289646148682, -6.774199485778809, -6.9209160804748535, -7.064375400543213, -7.176061153411865, -7.274189472198486, -7.356622695922852, -7.4118332862854, -7.453273773193359, -7.472327709197998, -7.454279899597168, -7.41898250579834, -7.355953216552734, -7.286562919616699, -7.2083539962768555, -7.166841506958008, -7.227813720703125, -7.530548095703125, -8.247855186462402, -9.638435363769531, -11.367650985717773]
eo6	[-3.4224836826324463, -3.6981635093688965, -3.6425440311431885, -3.0795235633850098, -2.775855302810669, -2.59443998336792, -2.206450939178467, -1.537041187286377, -1.1001769304275513, -1.2859759330749512, -1.8678709268569946, -2.3037269115448, -2.441302537918091, -2.217515468597412, -1.8960950374603271, -1.568579912185669, -1.338163137435913, -1.2614197731018066, -1.2831370830535889, -1.3580474853515625, -1.3689345121383667, -1.3550893068313599, -1.3033714294433594, -1.4001184701919556, -1.4833133220672607, -1.5444365739822388, -1.6254441738128662, -1.776214361190796, -1.9284021854400635, -2.0385797023773193, -2.1316585540771484, -2.244615077972412, -2.347102642059326, -2.435620069503784, -2.4344966411590576, -2.562959909439087, -2.624795436859131, -2.65757417678833, -2.6869261264801025, -2.750178575515747, -2.8072192668914795, -2.866624355316162, -2.9207677841186523, -2.941891670227051, -2.8469207286834717, -2.9788155555725098, -2.9844391345977783, -3.0091135501861572, -2.8457396030426025, -2.9974560737609863, -3.004141330718994, -2.8015353679656982, -3.0151472091674805, -2.8201189041137695, -2.9555017948150635, -2.8442604541778564, -3.0029594898223877, -2.8598787784576416, -2.984910488128662, -3.0198209285736084, -3.0282864570617676, -3.140472650527954, -3.2187578678131104, -3.2924270629882812, -3.396803140640259, -3.503671407699585, -3.612787961959839, -3.7327768802642822, -3.8395285606384277, -3.953728675842285, -4.0217180252075195, -4.034614562988281, -4.1292290687561035, -4.161001682281494, -4.0944976806640625, -4.1386399269104, -4.020532131195068, -4.007575035095215, -3.9394655227661133, -3.8534927368164062, -3.837690591812134, -3.828817367553711, -3.8161516189575195, -3.811596155166626, -3.809884548187256, -3.7962138652801514, -3.738877534866333, -3.746920585632324, -3.755032777786255, -3.7256181240081787, -3.785680055618286, -3.823725461959839, -3.8675150871276855, -3.946807622909546, -4.009524822235107, -4.088991165161133, -4.144197940826416, -4.187047004699707, -4.22822380065918, -4.293841361999512, -4.366745471954346, -4.489405632019043, -4.624793529510498, -4.790769577026367, -4.948399543762207, -5.098813533782959, -5.227869987487793, -5.322365760803223, -5.449232578277588, -5.552491664886475, -5.695088863372803, -5.832785129547119, -5.990480899810791, -6.178056716918945, -6.347637176513672, -6.494204044342041, -6.590534210205078, -6.656618118286133, -6.708282947540283, -6.702775955200195, -6.6824870109558105, -6.641302585601807, -6.625027656555176, -6.702132225036621, -7.023138523101807, -7.769698619842529, -9.18970012664795, -11.206327438354492]
